artwork,name,emotion,style,genre
77782,taras-shevchenko_fire-in-the-steppe-1848.jpg,7,22,8
77783,taras-shevchenko_kazakhs-in-yurta-1849.jpg,4,22,4
77784,taras-shevchenko_seashore-of-the-aral-sea-1848.jpg,2,22,8
77785,taras-shevchenko_widow-s-hut-in-ukraine-1843.jpg,8,25,8
77786,taras-shevchenko_chumaks-among-graves-1844.jpg,1,22,8
77787,taras-shevchenko_in-cherkasy-1859.jpg,2,22,17
77788,taras-shevchenko_head-of-a-woman-1834.jpg,8,22,9
77789,taras-shevchenko_the-gypsy-fortune-teller-1841.jpg,5,22,4
77790,taras-shevchenko_portrait-of-the-unknown-woman-near-piano-1842.jpg,8,22,9
77791,taras-shevchenko_peasant-family-1843.jpg,2,22,4
77792,taras-shevchenko_landscape-with-kurgan-stelae-1845.jpg,2,22,8
77793,taras-shevchenko_holy-cross-monastery-in-poltava-1845.jpg,3,22,8
77794,taras-shevchenko_pochayiv-lavra-from-the-west-1846.jpg,4,22,8
77795,taras-shevchenko_self-portrait-1859.jpg,7,22,3
77796,taras-shevchenko_bathsheba-1860.jpg,3,22,12
77797,taras-shevchenko_kazakh-on-a-horseback-1849.jpg,8,22,4
77798,taras-shevchenko_portrain-of-g-i-zakrevska-1843.jpg,2,22,9
77799,taras-shevchenko_vessels-counsil-1844.jpg,8,22,4
77800,taras-shevchenko_turkmen-cemetery-in-dolnapa-valley-1851.jpg,4,22,8
77801,taras-shevchenko_young-kazakh-s-song-1857.jpg,2,22,4
77802,taras-shevchenko_st-sebastian-1856.jpg,4,22,12
77803,taras-shevchenko_solitude-in-her-own-house-1859.jpg,2,22,4
77804,taras-shevchenko_moonlit-night-at-kos-aral-1848.jpg,1,22,8
77805,taras-shevchenko_portrait-of-y-f-rudzinsky-1845.jpg,5,22,9
77806,taras-shevchenko_cathedral-of-ascension-in-pereiaslav-1845.jpg,2,22,17
77807,taras-shevchenko_st-michael-s-church-in-pereiaslav-khmelnytskyi-1845.jpg,2,22,17
77808,taras-shevchenko_in-gustynia-a-church-of-sts-peter-and-paul-1845.jpg,2,22,17
77809,taras-shevchenko_a-gate-in-gustynia-church-of-st-nicholas-1845.jpg,1,22,17
77810,taras-shevchenko_stone-crosses-in-subotiv-1845.jpg,4,22,8
77811,taras-shevchenko_nunnery-in-chyhyryn-1845.jpg,2,22,8
77812,taras-shevchenko_bohdan-s-church-in-subotiv-1845.jpg,2,22,8
77813,taras-shevchenko_in-gustynia-refectory-church-1845.jpg,2,22,8
77814,taras-shevchenko_in-kyiv-1844.jpg,2,22,8
77815,taras-shevchenko_in-astrakhan-1857.jpg,7,22,17
77816,taras-shevchenko_saratov-1857.jpg,8,22,1
77817,taras-shevchenko_in-pereiaslav-the-church-of-the-intercession-1845.jpg,8,22,17
77818,taras-shevchenko_andrushi-1845.jpg,2,22,8
77819,taras-shevchenko_portrait-of-unknown-woman-with-violet-dress-1846.jpg,1,22,9
77820,taras-shevchenko_at-apiary-1843.jpg,2,22,4
77822,taras-shevchenko_self-portrait-1841.jpg,7,22,3
77823,taras-shevchenko_self-portrait-with-beard-1860.jpg,2,25,3
77824,taras-shevchenko_bohdan-s-ruins-in-subotiv-1845.jpg,4,22,8
77825,taras-shevchenko_cathedral-of-the-annunciation-in-nizhny-novgorod-1857.jpg,8,22,17
77826,taras-shevchenko_archangel-cathedral-in-nizhny-novgorod-1857.jpg,2,22,17
77827,taras-shevchenko_self-portrait-1857.jpg,6,25,3
77828,taras-shevchenko_rusalkas-1857.jpg,1,22,13
77829,taras-shevchenko_self-portrait-with-dark-suit-1860.jpg,7,25,3
77830,taras-shevchenko_at-the-pub-1856.jpg,8,22,4
77831,taras-shevchenko_barracks-1857.jpg,4,25,4
77832,taras-shevchenko_portrait-of-ira-aldridge-1858.jpg,8,25,9
77833,taras-shevchenko_a-model-1860.jpg,2,22,0
77834,taras-shevchenko_portrait-of-e-v-keykuatova-1847.jpg,3,22,9
77835,taras-shevchenko_turkmen-abas-at-kara-tau-1857.jpg,1,22,8
77836,taras-shevchenko_chirkala-tau-1851.jpg,8,22,8
77837,taras-shevchenko_kulaat-mount-1857.jpg,1,22,8
77838,taras-shevchenko_mangyshlak-garden-1852.jpg,8,22,8
77839,taras-shevchenko_kazakh-woman-1856.jpg,8,22,4
77840,taras-shevchenko_lost-at-cards-1856.jpg,2,22,4
77841,taras-shevchenko_holy-family-1858.jpg,2,22,12
77842,taras-shevchenko_view-of-karatau-from-apazir-valley-1851.jpg,2,22,8
77843,taras-shevchenko_a-house-of-i-p-kotliarevsky-in-poltava-1845.jpg,1,22,17
77844,taras-shevchenko_valley-on-the-khiva-road-1851-1.jpg,2,22,8
77845,taras-shevchenko_aulia-tau-1851.jpg,2,22,8
77846,taras-shevchenko_moonlit-night-in-mountains-1857.jpg,2,22,8
77847,taras-shevchenko_portrait-of-p-v-engelgart-1833.jpg,8,22,9
77848,taras-shevchenko_askold-s-grave-1846.jpg,2,22,17
77849,taras-shevchenko_akmish-tau.jpg,1,22,8
77850,taras-shevchenko_a-nook-of-smolensk-cemetery-in-st-petersburg-1840.jpg,8,22,8
77851,taras-shevchenko_mangyshlak-garden-1852-1.jpg,7,22,8
77852,taras-shevchenko_architectural-project-of-private-house-facade-1860.jpg,2,22,11
77853,taras-shevchenko_architectural-project-of-private-house-plan-1860.jpg,2,22,11
77854,taras-shevchenko_architectural-project-of-private-house-side-facade-1860.jpg,2,22,11
77866,martin-barre_59-80-75-c-1959.jpg,3,10,6
77867,martin-barre_59-96-x-88-b-1959.jpg,8,10,6
77868,martin-barre_59-140-130-a-1959.jpg,8,10,6
77869,martin-barre_60-t-18-1960.jpg,8,10,6
77870,martin-barre_62-5-1962.jpg,8,10,6
77871,martin-barre_63-l-6-1963.jpg,8,10,6
77872,martin-barre_63-m-3-1963.jpg,8,10,6
77873,martin-barre_64-1-3-1964.jpg,8,10,6
77874,martin-barre_65-b-l-1965.jpg,8,10,6
77875,martin-barre_65-s-10-1965.jpg,4,10,6
77876,martin-barre_66-6-a-1966.jpg,5,10,6
77877,martin-barre_66-7-a-1966.jpg,8,10,6
77878,martin-barre_67-f2-1967.jpg,8,10,6
77879,martin-barre_72-73-d-160-x-148-1973.jpg,8,10,6
77880,martin-barre_75-76-a-157x145-1976.jpg,8,10,6
77881,martin-barre_75-76-d-174x164-1976.jpg,8,10,6
77882,martin-barre_75-76-d-157x145-1976.jpg,8,10,6
77883,martin-barre_76-77-c-147-5x140-1977.jpg,2,10,6
77884,martin-barre_unknown-title.jpg,2,10,6
77885,martin-barre_unknown-title-1.jpg,5,10,6
77886,martin-barre_unknown-title-2.jpg,1,10,6
77887,pedro-calapez_lugar-19-ou-lugar-dos-pequenos-lugares-2003.jpg,2,23,6
77888,pedro-calapez_campo-de-sombras-muro-02-1996.jpg,2,23,6
77889,pedro-calapez_janela-aberta-1998.jpg,3,23,6
77890,pedro-calapez_composi-o-04-2004.jpg,8,23,6
77891,pedro-calapez_paisagem-mayor-2009.jpg,2,23,6
77894,ben-nicholson_sept-8-54-torcello-1954.jpg,5,7,15
77895,ben-nicholson_1943-45-st-ives-cornwall-1945.jpg,2,7,8
77897,pedro-calapez_asa-02-2007.jpg,8,23,6
77898,pedro-calapez_cena-10-x-4-a-2000.jpg,3,23,6
77899,pedro-calapez_escala-de-cor-04-2009.jpg,8,23,6
77900,pedro-calapez_escala-de-cor-05-2009.jpg,2,23,6
77901,pedro-calapez_escala-de-cor-16-2008.jpg,3,23,6
77902,pedro-calapez_escala-de-cor-17-2008.jpg,2,23,6
77903,pedro-calapez_escala-de-cor-19-2009.jpg,3,23,6
77904,pedro-calapez_folder-01-2009.jpg,3,23,6
77905,pedro-calapez_folder-02-2009.jpg,8,23,6
77906,pedro-calapez_joker-2010.jpg,8,23,6
77907,pedro-calapez_shaped-combi-02-2008.jpg,2,23,6
77908,ben-nicholson_1934-6-painting-still-life-1936.jpg,8,7,15
77909,istvan-nagy_autumn-in-bakony-1927.jpg,2,21,8
77910,istvan-nagy_backyard-1911.jpg,2,24,8
77911,istvan-nagy_bakony-landscape-1928.jpg,2,21,8
77912,istvan-nagy_bald-trees-with-houses-1911.jpg,7,24,8
77913,istvan-nagy_drinking-girl.jpg,2,21,4
77914,istvan-nagy_fences-1927.jpg,8,21,8
77915,istvan-nagy_from-my-sz-kely-homeland-sheep.jpg,2,21,8
77916,istvan-nagy_hill-landscape.jpg,2,21,8
77917,istvan-nagy_hills-with-blue-shades-1932.jpg,7,21,8
77918,istvan-nagy_humid-landscape-in-transylvania-b-k-s-1928.jpg,8,21,8
77919,istvan-nagy_in-a-surgery-1916.jpg,7,21,14
77920,istvan-nagy_lakeside-trees.jpg,1,21,8
77921,istvan-nagy_landscape-in-csik-transylvania.jpg,2,24,8
77922,istvan-nagy_landscape-in-transylvania.jpg,2,21,8
77923,istvan-nagy_landscape-with-hayricks.jpg,7,21,8
77924,istvan-nagy_landscape.jpg,2,21,8
77925,istvan-nagy_little-boy-1915.jpg,7,21,9
77926,istvan-nagy_little-girl-with-yellow-babushka-1917.jpg,4,21,9
77927,istvan-nagy_mistletoe-bunch-1920.jpg,8,21,10
77928,istvan-nagy_on-the-shore-of-harta-pond.jpg,4,21,8
77929,istvan-nagy_resting-cows.jpg,2,21,2
77930,istvan-nagy_ricks.jpg,2,21,8
77931,istvan-nagy_schoolboy-1932.jpg,4,21,9
77932,istvan-nagy_self-portrait-1919.jpg,7,21,3
77933,istvan-nagy_self-portrait-1920.jpg,8,21,3
77934,istvan-nagy_soldier-head-1915.jpg,1,21,9
77935,istvan-nagy_still-life-with-flowers.jpg,2,21,15
77936,istvan-nagy_sz-kely-girl-1913.jpg,2,21,9
77937,istvan-nagy_transylvanian-landscape-1925.jpg,2,21,8
77938,istvan-nagy_vernal-sunshine.jpg,2,24,8
77939,istvan-nagy_village-row-of-houses.jpg,2,21,8
77940,istvan-nagy_waterfront.jpg,4,21,8
77941,istvan-nagy_winter-landscape-1927.jpg,4,21,8
77942,istvan-nagy_young-wife-keeping-apples-1934.jpg,2,21,9
77943,ben-nicholson_3-forms-in-a-landscape-1967.jpg,8,7,14
77944,ben-nicholson_20-april-1979-vertical-stripe-1979.jpg,8,7,14
77945,ben-nicholson_1945-still-life-1945.jpg,2,7,15
77946,ben-nicholson_august-1956-val-d-orcia-1956.jpg,8,7,15
77947,ben-nicholson_feb-2-54-1954.jpg,2,7,15
77948,ben-nicholson_feb-28-53-vertical-seconds-1953.jpg,8,7,15
77949,ben-nicholson_feb-55-1955.jpg,3,20,6
77950,ben-nicholson_glass-topped-bottle-1967.jpg,4,7,14
77951,ben-nicholson_pisa-as-intended-1967.jpg,5,7,14
77952,ben-nicholson_rafael-1967.jpg,8,20,14
77953,ben-nicholson_turkish-form-1967.jpg,5,7,14
77954,ben-nicholson_turkish-sundial-column-1967.jpg,8,7,14
77955,valerio-adami_self-portrait-1983.jpg,4,19,3
77956,valerio-adami_ascensione-1984.jpg,8,19,5
77957,valerio-adami_blue-danube-1984.jpg,2,19,5
77958,valerio-adami_capriccio-1983.jpg,8,19,5
77959,valerio-adami_early-morning-1984.jpg,7,19,5
77960,valerio-adami_figura-con-valigia-1969.jpg,3,19,7
77961,valerio-adami_gottfried-keller-ritratto-1986.jpg,2,19,9
77962,valerio-adami_reading-1984.jpg,7,19,5
77963,valerio-adami_spettacolo-all-aperto-1967.jpg,2,19,7
77964,valerio-adami_the-moon-s-kiss-1979.jpg,8,19,5
77965,valerio-adami_uovo-rotto-coll-1963.jpg,5,19,7
78001,ion-theodorescu-sion_at-rest-1912.jpg,4,21,9
78002,ion-theodorescu-sion_by-the-water-1925.jpg,2,21,4
78003,ion-theodorescu-sion_self-portrait-1925.jpg,7,1,3
78004,ion-theodorescu-sion_landscape-1912.jpg,2,21,8
78005,ion-theodorescu-sion_lux-in-tenebris-lucet-1909.jpg,7,11,12
78006,ion-theodorescu-sion_miori-a-1923.jpg,3,21,9
78007,ion-theodorescu-sion_mountain-folk.jpg,2,21,4
78008,ion-theodorescu-sion_piatra-craiului-1920.jpg,2,21,8
78009,ion-theodorescu-sion_portrait-of-lola-schmierer-roth.jpg,3,21,9
78011,ronald-davis_tapestry-1962.jpg,8,17,6
78012,ion-theodorescu-sion_la-malul-m-rii.jpg,2,21,8
78013,ion-theodorescu-sion_ulcic-cu-nalbe-1927.jpg,2,21,10
78014,ion-theodorescu-sion_palermo.jpg,3,21,17
78015,ion-theodorescu-sion_natur-moart-cu-ulcic-i-fructe-1920.jpg,2,21,15
78016,ion-theodorescu-sion_pudica.jpg,3,21,9
78017,ion-theodorescu-sion_baigneuse-1927.jpg,8,21,0
78018,ion-theodorescu-sion_flori-i-fructe.jpg,2,24,15
78019,ion-theodorescu-sion_peisaj-de-toamn-1920.jpg,1,24,8
78020,ion-theodorescu-sion_marin.jpg,4,24,1
78021,ion-theodorescu-sion_hackberry-flowers.jpg,2,24,10
78022,ion-theodorescu-sion_nudes-in-a-landscape-1914.jpg,2,21,0
78023,ion-theodorescu-sion_still-life-with-vegetables-and-pottery.jpg,2,24,15
78024,ion-theodorescu-sion_fata-n-ro-u-1927.jpg,2,21,9
78025,ion-theodorescu-sion_sister-maria-ciureanu-1931.jpg,4,21,9
78026,ion-theodorescu-sion_peasants-of-abrud-1913.jpg,5,24,4
78027,ion-theodorescu-sion_red-muslin-1931.jpg,3,21,9
78028,ion-theodorescu-sion_still-life-with-grapes-and-apples-1934.jpg,2,24,15
78029,ion-theodorescu-sion_the-artist-1927.jpg,8,21,9
78030,ion-theodorescu-sion_scout-1917.jpg,2,21,4
78031,ion-theodorescu-sion_peasant-home-in-curtea-de-arge-1922.jpg,2,24,8
78032,ion-theodorescu-sion_composition-with-romanian-motifs-1924.jpg,8,21,4
78033,ion-theodorescu-sion_boats-1927.jpg,3,21,1
78034,ion-theodorescu-sion_compozi-ie-cu-r-nci-la-r-scruce.jpg,8,21,4
78035,ion-theodorescu-sion_case-la-amiaz-efect-de-soare.jpg,2,21,8
78036,ion-theodorescu-sion_compozi-ie-cu-r-nci.jpg,4,21,4
78037,ion-theodorescu-sion_femeie-n-parc-1919.jpg,2,21,4
78038,ion-theodorescu-sion_compozi-ie-cu-motive-rom-ne-ti-1924.jpg,2,21,4
78039,ion-theodorescu-sion_dou-r-nci-1923.jpg,8,21,4
78040,ion-theodorescu-sion_femei-la-sc-ldat-1919.jpg,3,21,0
78041,ion-theodorescu-sion_feti-n-foi-or-1920.jpg,4,21,9
78042,ion-theodorescu-sion_odalisc-1938.jpg,8,21,0
78043,henrique-pousao_a-casa-de-persianas-azuis-1882.jpg,2,25,17
78044,henrique-pousao_aldeia-de-saint-sauves-1881.jpg,8,25,17
78045,henrique-pousao_auto-retrato-1876.jpg,2,25,3
78047,henrique-pousao_casas-brancas-de-caprile-1882.jpg,1,25,8
78050,henrique-pousao_miragem-n-poles-1882.jpg,8,24,17
78051,henrique-pousao_model-painting-1880.jpg,4,25,0
78055,henrique-pousao_st-sauves-1881.jpg,2,25,8
78057,josefa-de-obidos_abisag-1650.jpg,8,2,12
78058,josefa-de-obidos_calv-rio-1679.jpg,4,2,12
78059,josefa-de-obidos_cesta-com-cerejas-queijos-e-barros.jpg,2,2,15
78060,josefa-de-obidos_cordeiro-pascal-1670.jpg,4,2,2
78061,josefa-de-obidos_nativity-of-jesus-1669.jpg,2,2,12
78062,josefa-de-obidos_natureza-morta-doces-e-flores-1676.jpg,2,2,15
78063,josefa-de-obidos_natureza-morta-1660.jpg,3,2,15
78064,josefa-de-obidos_natureza-morta-caixa-com-potes-1660.jpg,2,2,15
78065,josefa-de-obidos_natureza-morta-com-frutos-e-flores-1670.jpg,2,2,15
78066,josefa-de-obidos_o-menino-jesus-salvador-do-mundo.jpg,1,2,12
78067,josefa-de-obidos_pears-and-marasca-cherries-in-a-basket.jpg,2,2,15
78068,josefa-de-obidos_s-o-jos-e-o-menino.jpg,2,2,12
78069,josefa-de-obidos_st-francis-and-st-clare-of-assisi-in-adoration-of-the-infant-christ.jpg,1,2,12
78070,josefa-de-obidos_st-mary-magdalene-1650.jpg,4,2,12
78071,josefa-de-obidos_still-life-1676.jpg,2,2,15
78072,josefa-de-obidos_the-annunciation.jpg,1,2,12
78073,josefa-de-obidos_transverbera-o-de-santa-teresa-1672.jpg,7,2,12
78074,josefa-de-obidos_vis-o-de-s-o-jo-o-da-cruz.jpg,1,2,12
78075,mily-possoz_a-la-plage-1920.jpg,2,3,9
78076,mily-possoz_cat.jpg,2,3,2
78077,mily-possoz_cat-1.jpg,3,3,2
78078,mily-possoz_contempor-nea-magazine-no-5-desenho-1922.jpg,2,3,16
78079,mily-possoz_contempor-nea-magazine-no-6-watercolour-1922.jpg,4,3,16
78080,mily-possoz_jardim-com-figuras-1918.jpg,2,3,4
78081,mily-possoz_la-dessinatrice.jpg,2,3,9
78082,mily-possoz_la-r-cr-ation-1930.jpg,4,3,4
78083,mily-possoz_l-arbre-de-no-l-i-1930.jpg,5,3,4
78084,mily-possoz_a-menina-da-boina-verde-1930.jpg,7,3,9
78085,mily-possoz_mulher-com-leque.jpg,2,3,9
78086,mily-possoz_panier-de-fleur-1920.jpg,2,3,4
78087,mily-possoz_senhoras-num-jardim-1930.jpg,0,3,4
78088,mily-possoz_the-tulips-1936.jpg,2,3,10
78089,mily-possoz_untitled.jpg,1,3,4
78090,mily-possoz_vista-de-lisboa-jardim-da-estrela-signed-possoz-but-attributed-to-eduardo-viana.jpg,6,3,17
78091,eduardo-viana_composi-o-1947.jpg,2,21,15
78092,eduardo-viana_guitarra-minhota-1943.jpg,2,21,15
78093,eduardo-viana_k4-quadrado-azul-1916.jpg,2,7,15
78094,eduardo-viana_la-petite-1916.jpg,4,7,7
78095,eduardo-viana_nu-1925.jpg,2,21,0
78096,eduardo-viana_retrato-do-arquitecto-varela.jpg,7,21,9
78097,eduardo-viana_retrato-do-pintor-waldemar-da-costa-1931.jpg,5,21,9
78098,eduardo-viana_untitled.jpg,8,21,4
78099,eduardo-viana_lou-a-de-barcelos-1915.jpg,2,21,15
78100,jay-defeo_the-rose-1966.jpg,1,17,6
78101,frank-lobdell_1-august-1948-1948.jpg,8,17,6
78102,frank-lobdell_17-february-1948-1948.jpg,8,17,6
78103,frank-lobdell_1-january-1949-1949.jpg,7,17,6
78104,frank-lobdell_27-october-1949-1949.jpg,0,17,6
78105,frank-lobdell_july-1954-1954.jpg,8,17,6
78106,frank-lobdell_december-1958-1958.jpg,7,17,6
78107,frank-lobdell_3-october-1962-1962.jpg,7,17,6
78108,frank-lobdell_15-april-1962-1962.jpg,8,17,6
78109,frank-lobdell_black-edge-ii-1962.jpg,7,17,6
78110,frank-lobdell_summer-1962.jpg,7,17,6
78111,frank-lobdell_summer-1962-1.jpg,2,17,6
78112,frank-lobdell_dark-presence-iii-yellow-1963.jpg,2,17,6
78113,frank-lobdell_summer-in-memory-of-james-budd-dixon-1967.jpg,8,17,6
78114,frank-lobdell_dance-i-1969.jpg,5,17,6
78115,frank-lobdell_dance-iv-1970.jpg,0,17,6
78116,frank-lobdell_untitled-1971.jpg,5,17,6
78117,hassel-smith_2-to-the-moon-1961.jpg,3,17,6
78118,hassel-smith_at-miss-webb-s-1963.jpg,8,17,6
78119,hassel-smith_psychoseismorama-ii-1960.jpg,8,17,6
78120,hassel-smith_sebastopol-autumn-1961.jpg,7,17,6
78121,hassel-smith_the-houston-scene-1959.jpg,5,17,6
78122,hassel-smith_untitled-10-1986.jpg,7,17,6
78123,hassel-smith_untitled-1963.jpg,7,17,6
78124,hassel-smith_untitled-1992.jpg,1,17,6
78125,hassel-smith_untitled-yellow-1960.jpg,7,17,6
78126,hassel-smith_untitled-1959.jpg,8,17,6
78127,hassel-smith_untitled-1987.jpg,2,17,6
78128,hassel-smith_untitled-1959-1.jpg,8,17,6
78129,hassel-smith_up-mousehole-1962.jpg,8,17,6
78130,edward-corbett_mt-holyoke-1956.jpg,8,17,6
78131,edward-corbett_mt-holyoke-45-1956.jpg,8,17,6
78132,edward-corbett_november-1963-iii-1963.jpg,8,23,6
78133,edward-corbett_provincetown-summer-1966-i-1966.jpg,8,23,6
78134,edward-corbett_p-t-5-1970.jpg,2,23,6
78135,edward-corbett_untitled-3-1950.jpg,4,23,6
78136,edward-corbett_untitled-black-painting-1950.jpg,7,17,6
78137,edward-corbett_untitled-1945.jpg,8,17,6
78138,edward-corbett_untitled-1951.jpg,7,17,6
78139,edward-corbett_untitled-1969.jpg,8,23,6
78140,edward-corbett_untitled-1950.jpg,7,17,6
78141,edward-corbett_washington-d-c-1-1971.jpg,8,17,6
78142,edward-corbett_washington-d-c-1968-1968.jpg,7,17,6
78143,edward-corbett_washington-d-c-december-1964-10-i-1964.jpg,4,23,6
78144,edward-corbett_washington-d-c-january-1964-number-4-1964.jpg,4,23,6
78145,edward-corbett_washington-d-c-october-8-1964-1964.jpg,4,23,6
78146,edward-corbett_white-provincetown-1959.jpg,4,17,6
78147,jay-defeo_cabbage-rose-1975.jpg,7,17,6
78148,jay-defeo_easter-lily-1956.jpg,4,17,6
78149,jay-defeo_incision-1961.jpg,4,17,6
78150,jay-defeo_origin-1956.jpg,8,17,6
78151,jay-defeo_persephone-1957.jpg,5,17,7
78152,jay-defeo_samurai-no-8-1987.jpg,7,17,6
78153,jay-defeo_the-annunciation-1959.jpg,7,17,6
78155,jay-defeo_the-jewel-1959.jpg,1,17,6
78156,jay-defeo_the-ver-nica-1957.jpg,3,17,6
78157,jay-defeo_untitled-jewelry-series-1976.jpg,5,17,6
78158,jay-defeo_untitled-jewelry-series-1977.jpg,8,17,6
78159,jay-defeo_untitled-shoetree-series-1977.jpg,8,17,6
78160,jay-defeo_untitled-1957.jpg,7,17,6
78161,jay-defeo_untitled-1973.jpg,1,17,7
78162,jay-defeo_untitled-1979.jpg,7,17,6
78163,jay-defeo_untitled-1974.jpg,8,17,6
78164,karl-benjamin_14-1965.jpg,8,23,6
78165,karl-benjamin_20-1977.jpg,3,23,6
78166,karl-benjamin_bb-8-1962.jpg,5,17,6
78167,karl-benjamin_v-s-1960.jpg,8,23,6
78168,lorser-feitelson_dichotomic-organization-stripes-1959.jpg,2,23,6
78178,jock-macdonald_flood-tide-1957.jpg,2,17,6
78181,jock-macdonald_legend-of-the-orient-1958.jpg,6,17,6
78182,jock-macdonald_riviera-winter-colour-symphony-1955.jpg,5,17,6
78185,marcus-larson_mountains-and-a-waterfall-1851.jpg,8,22,8
78186,marcus-larson_burning-steamship-1857.jpg,7,22,1
78187,marcus-larson_dramatiskt-forslandskap-med-figurer-och-kvarnbyggnader-1854.jpg,8,22,8
78188,marcus-larson_entrance-to-harbor-moonlight-1881.jpg,2,22,1
78189,marcus-larson_fishing-near-the-fjord-by-moonlight-1862.jpg,1,22,8
78190,marcus-larson_fjord-landscape-in-norway-1860.jpg,1,22,8
78191,marcus-larson_forslandskap-med.jpg,1,22,8
78192,marcus-larson_hav-i-mansken-1848.jpg,1,22,1
78193,marcus-larson_kustlandskap-med-fartyg-vid-horisonten-1859.jpg,1,22,1
78194,marcus-larson_nattlig-marin-med-brinnande-fartyg.jpg,7,22,1
78195,marcus-larson_night-at-sea-1858.jpg,7,22,1
78196,marcus-larson_nocturnal-voyage.jpg,1,22,1
78197,marcus-larson_skepp-p-stormigt-hav-1852.jpg,1,22,1
78198,marcus-larson_stemship-in-sunset.jpg,7,22,1
78199,marcus-larson_stormy-sea-1857.jpg,1,22,1
78200,marcus-larson_stormy-sea-with-ship-wreck-1857.jpg,1,22,1
78201,marcus-larson_unknown-title-1850.jpg,7,22,1
78202,marcus-larson_waterfall-in-sm-land-1856.jpg,1,22,8
78265,marcel-barbeau_m-diterran-e-1971.jpg,8,10,6
78274,ralph-rosenborg_american-landscape-a-summer-day-1969.jpg,1,17,6
78275,ralph-rosenborg_american-landscape-garden-of-flowers-1979.jpg,1,17,6
78276,ralph-rosenborg_american-landscape-mountain-with-archaic-forms-1983.jpg,3,17,6
78277,ralph-rosenborg_an-italian-landscape-with-trees-1966.jpg,7,17,6
78278,ralph-rosenborg_autumn-landscape-1974.jpg,1,17,6
78279,ralph-rosenborg_composition-in-red-and-black.jpg,0,17,6
78280,ralph-rosenborg_flower-garden-1967.jpg,7,17,6
78281,ralph-rosenborg_landscape-a-country-road-and-wild-flowers-1960.jpg,8,17,6
78282,ralph-rosenborg_landscape-study-sky-and-clouds-1940.jpg,4,17,6
78283,ralph-rosenborg_landscape-summer-flowers-1969.jpg,2,17,6
78284,ralph-rosenborg_landscape-with-hills-and-lake-1990.jpg,2,17,6
78285,ralph-rosenborg_landscape-with-weeds-spain-1962.jpg,2,17,6
78286,ralph-rosenborg_monhegan-island-seascape-1959.jpg,4,17,6
78288,joan-mitchell_champs-1990.jpg,7,17,6
78289,andy-warhol_self-portrait-camouflage-1986.jpg,5,19,3
78290,agnes-martin_untitled-0-1975.jpg,8,10,6
78291,robert-ryman_convention-2002.jpg,8,10,6
78292,richard-diebenkorn_ocean-park-no-46-1971.jpg,8,23,6
78293,agnes-martin_untitled-13-1975.jpg,2,10,6
78294,agnes-martin_untitled-15-peace-1996.jpg,8,10,6
78295,agnes-martin_untitled-11-2002.jpg,2,10,6
78296,agnes-martin_untitled-4-1989.jpg,8,10,6
78297,agnes-martin_untitled-1977.jpg,2,10,6
78298,agnes-martin_untitled-1978-1.jpg,2,10,6
78299,agnes-martin_untitled-1977-1.jpg,2,10,6
78300,agnes-martin_the-desert-1965.jpg,8,10,6
78301,agnes-martin_starlight.jpg,2,10,6
78302,agnes-martin_untitled-6-1980.jpg,2,10,6
78303,agnes-martin_morning-star-1962.jpg,8,10,6
78304,agnes-martin_untitled-1965.jpg,2,10,6
78305,agnes-martin_untitled-1994.jpg,4,10,6
78306,agnes-martin_untitled-1977-2.jpg,8,10,6
